sample,P_mono,is_true
S200,0.48125,False
S200,0.30595,False
S200,0.30595,False
S200,0.97874,False
S200,0.54945,False
S200,0.98227,False
S200,0.11634,False
S200,0.6914,False
S200,0.56858,False
S200,0.93995,True
S200,0.07877,False
S200,0.97688,False
S200,0.96437,False
S200,0.13525,False
S200,0.61039,False
S200,0.68716,False
S200,0.28389,False
S200,0.96932,False
S200,0.95803,False
S200,0.70827,False
S200,0.83549,False
S200,0.90999,False
S200,0.17961,False
S200,0.49558,False
S200,0.38203,False
S200,0.79575,False
S200,0.27718,False
S200,0.7152,False
S200,0.44177,False
S200,0.11634,False
S200,0.6914,False
S200,0.56858,False
S200,0.37333,False
S200,0.46335,False
S200,0.08661,False
S200,0.56858,False
S200,0.31036,False
S200,0.61039,False
S200,0.0366,False
S200,0.28389,False
S200,0.91293,False
S200,0.72916,False
S200,0.70827,False
S200,0.15362,False
S200,0.18703,False
S200,0.61039,False
S200,0.31264,False
S200,0.61039,False
S200,0.79575,False
S200,0.62384,False
S200,0.75588,False
S200,0.40553,False
S200,0.9506,False
S200,0.76767,False
S200,0.48783,False
S200,0.85282,False
S200,0.91618,False
S200,0.94853,False
S200,0.48783,False
S200,0.34882,False
S200,0.39893,False
S200,0.23225,False
S200,0.80556,False
S200,0.69893,False
S200,0.92882,False
S200,0.83811,False
S200,0.15453,True
S200,0.73718,False
S200,0.96971,False
S200,0.93385,False
S200,0.39893,False
S200,0.39893,False
S200,0.94146,False
S200,0.0362,False
S200,0.96609,False
S200,0.05824,False
S200,0.59144,False
S200,0.47951,False
S200,0.03543,False
S200,0.14435,False
S200,0.55338,False
S200,0.47951,False
S200,0.57648,False
S200,0.82812,False
S200,0.7814,False
S200,0.44144,False
S200,0.66524,False
S200,0.90862,False
S200,0.91059,False
S200,0.18633,False
S200,0.73586,False
S200,0.82812,False
S200,0.16399,False
S200,0.92655,False
S200,0.10077,False
S200,0.40604,False
S200,0.93534,False
S200,0.28896,False
S200,0.65893,False
S200,0.63815,False
S200,0.37297,False
S200,0.40735,False
S200,0.9299,False
S200,0.19691,False
S200,0.77426,False
S200,0.18622,False
S200,0.74311,False
S200,0.43098,False
S200,0.15005,False
S200,0.74311,False
S200,0.82156,False
S200,0.1803,False
S200,0.60948,False
S200,0.97011,False
S200,0.82834,False
S200,0.77646,True
S200,0.89959,False
S200,0.22873,False
S200,0.25509,False
S200,0.90782,False
S200,0.91252,False
S200,0.99227,False
S200,0.36885,False
S200,0.55432,False
S200,0.70747,False
S200,0.43756,False
S200,0.70747,False
S200,0.83712,False
S200,0.9416,False
S200,0.9012,False
S200,0.41072,False
S200,0.61147,False
S200,0.58474,False
S200,0.4824,False
S200,0.49506,False
S200,0.31254,False
S200,0.93434,False
S200,0.16406,False
S200,0.77635,False
S200,0.35856,False
S200,0.16435,False
S200,0.84857,False
S200,0.47857,False
S200,0.68333,False
S200,0.40604,False
S200,0.97511,False
S200,0.37297,False
S200,0.19691,False
S200,0.27754,False
S200,0.40735,False
S200,0.37297,False
S200,0.68688,False
S200,0.74311,False
S200,0.7331,False
S200,0.75579,False
S200,0.22873,False
S200,0.30511,False
S200,0.38165,False
S200,0.60948,False
S200,0.3975,False
S200,0.92698,False
S200,0.89959,False
S200,0.35933,False
S200,0.99268,False
S200,0.84857,False
S200,0.27038,False
S200,0.90954,False
S200,0.65893,False
S200,0.99959,False
S200,0.37297,False
S200,0.97391,False
S200,0.27754,False
S200,0.6352,False
S200,0.95067,False
S200,0.68688,False
S200,0.74311,False
S200,0.43098,False
S200,0.335,False
S200,0.74311,False
S200,0.30511,False
S200,0.79686,False
S200,0.79686,False
S200,0.3975,False
S200,0.10055,False
S200,0.22873,False
S200,0.16413,False
S200,0.99268,False
S2000,0.48687,False
S2000,0.1714,False
S2000,0.82635,False
S2000,0.48004,False
S2000,0.53581,False
S2000,0.57915,False
S2000,0.99013,False
S2000,0.99321,True
S2000,0.97366,False
S2000,0.15856,False
S2000,0.7578,False
S2000,0.42733,False
S2000,0.9447,False
S2000,0.99174,True
S2000,0.50081,False
S2000,0.8508,False
S2000,0.25812,False
S2000,0.15901,False
S2000,0.06279,False
S2000,0.43773,False
S2000,0.9999,True
S2000,0.53731,False
S2000,0.99102,True
S2000,0.48716,False
S2000,0.78883,False
S2000,0.25505,False
S2000,0.51204,False
S2000,0.61973,False
S2000,0.07926,False
S2000,0.90194,False
S2000,0.33318,False
S2000,0.73847,False
S2000,0.08088,False
S2000,0.39673,False
S2000,0.38093,False
S2000,0.4677,False
S2000,0.93853,False
S2000,0.29887,False
S2000,0.8364,False
S2000,0.44582,False
S2000,0.34146,False
S2000,0.10088,False
S2000,1.0,True
S2000,0.72245,False
S2000,0.99994,True
S2000,0.49884,False
S2000,0.17258,False
S2000,0.79083,False
S2000,0.80493,False
S2000,0.35114,False
S2000,0.48161,False
S2000,0.99182,True
S2000,0.3885,False
S2000,0.05462,False
S2000,0.9907,False
S2000,0.15457,False
S2000,0.52101,False
S2000,0.69464,False
S2000,0.11147,False
S2000,0.38828,False
S2000,0.42809,False
S2000,0.73888,True
S2000,0.89729,True
S2000,0.99121,True
S2000,0.9613,True
S2000,0.78388,False
S2000,0.76309,False
S2000,0.69645,False
S2000,0.76483,False
S2000,0.82378,False
S2000,0.25419,False
S2000,0.80482,False
S2000,0.32128,False
S2000,0.26614,False
S2000,0.89929,True
S2000,0.56405,False
S2000,0.62177,False
S2000,0.65982,False
S2000,0.44398,False
S2000,0.1215,False
S2000,0.35439,False
S2000,0.17944,False
S2000,0.90014,False
S2000,0.17407,False
S2000,0.44423,False
S2000,0.70491,False
S2000,0.95173,True
S2000,0.59166,False
S2000,0.52706,False
S2000,0.25413,False
S2000,0.26615,False
S2000,0.80514,False
S2000,0.47939,False
S2000,0.51187,False
S2000,0.35111,False
S2000,0.32038,False
S2000,0.2232,False
S2000,0.9583,False
S2000,0.53322,False
S2000,0.89356,False
S2000,0.23793,False
S2000,0.99201,True
S2000,0.9954,False
S2000,0.54011,False
S2000,0.235,False
S2000,0.34952,False
S2000,0.18461,False
S2000,0.8655,False
S2000,0.36051,False
S2000,0.23513,False
S2000,0.99978,True
S2000,0.99997,True
S2000,0.51546,False
S2000,0.81332,True
S2000,0.71527,True
S2000,0.53597,False
S2000,0.61839,False
S2000,0.48115,False
S2000,0.26643,False
S2000,0.22314,False
S2000,0.12308,False
S2000,0.60057,False
S2000,0.26077,False
S2000,0.52502,False
S2000,0.43952,False
S2000,0.33597,False
S2000,0.80613,False
S2000,0.99974,True
S2000,0.37521,False
S2000,0.7026,False
S2000,0.20271,False
S2000,0.32403,False
S2000,0.54474,False
S2000,0.52277,False
S2000,0.90898,False
S2000,0.77319,False
S2000,0.61264,False
S2000,0.33131,False
S2000,0.57931,False
S2000,0.07882,False
S2000,0.99212,False
S2000,0.89976,False
S2000,0.95842,False
S2000,0.12215,False
S2000,0.52024,False
S2000,0.90649,False
S2000,0.29951,False
S2000,0.56501,False
S2000,0.73791,False
S2000,0.8197,False
S2000,0.53257,False
S2000,0.58513,False
S2000,0.96809,False
S2000,0.9999,False
S2000,0.9642,False
S2000,0.47613,False
S2000,0.15936,False
S2000,0.64523,False
S2000,0.86517,False
S2000,0.5965,False
S2000,0.35253,False
S2000,0.98963,False
S2000,0.90196,False
S2000,0.38859,False
S2000,0.56315,False
S2000,0.53317,False
S2000,0.60055,False
S2000,0.5173,False
S2000,0.14888,False
S2000,0.49507,False
S2000,0.91401,False
S2000,0.95227,False
S2000,0.56856,False
S2000,0.96672,False
S2000,0.50127,False
S2000,0.54414,False
S2000,0.74471,False
S2000,0.09526,False
S2000,0.29541,False
S2000,0.00906,False
S2000,0.3839,False
S2000,0.25779,False
S2000,0.47627,False
S2000,0.76008,False
S2000,0.99348,False
S2000,0.33388,False
S2000,0.05453,False
S2000,0.6232,False
S2000,0.89481,False
S2000,0.26047,False
S2000,0.90545,False
S2000,0.14988,False
S2000,0.91993,False
S2000,0.89404,True
S2000,0.06825,False
S2000,0.32096,False
S2000,0.88712,False
S2000,0.99432,True
S2000,0.45667,False
S2000,0.53133,False
S2000,0.71119,False
S2000,0.98324,True
S2000,0.39328,False
S2000,0.07588,False
S2000,0.99807,True
S2000,0.81605,False
S2000,0.51235,False
S2000,0.97287,False
S2000,0.73766,False
S2000,0.99114,False
S2000,0.65959,False
S2000,0.238,False
S2000,0.52523,False
S2000,0.29937,False
S2000,0.49676,False
S2000,0.92033,False
S2000,0.13946,False
S2000,0.96614,False
S2000,0.97508,False
S2000,0.99814,False
S2000,0.71855,False
S2000,0.99729,False
S2000,0.22247,False
S2000,0.45676,False
S2000,0.68403,False
S2000,0.65344,False
S2000,0.17595,False
S2000,0.72575,False
S2000,0.3973,False
S2000,0.4792,False
S2000,0.15803,False
S2000,0.08009,False
S2000,0.15397,False
S2000,0.44397,False
S2000,0.99225,False
S2000,0.43921,False
S2000,0.56371,False
S2000,0.91417,True
S2000,0.89474,False
S2000,0.1397,False
S2000,0.65241,False
S2000,0.73425,False
S2000,0.38876,False
S2000,0.96057,False
S2000,0.07579,False
S2000,0.02108,False
S2000,0.426,False
S2000,0.96431,False
S2000,0.60078,False
S2000,0.86544,False
S2000,0.48885,False
S2000,0.61718,False
S2000,0.93422,True
S2000,0.75827,False
S2000,0.39631,False
S2000,0.52209,False
S2000,0.12081,False
S2000,0.99539,False
S2000,0.33564,False
S2000,0.73767,False
S2000,0.95219,False
S2000,0.06797,False
S2000,0.9662,False
S2000,0.65075,False
S2000,0.12533,False
S2000,0.98494,False
S2000,0.32158,False
S2000,0.12357,False
S2000,0.47829,False
S2000,0.08966,False
S2000,0.80394,False
S2000,0.84449,True
S2000,0.89822,False
S2000,0.81753,False
S2000,0.8628,False
S2000,0.47586,False
S2000,0.42572,False
S2000,0.38195,False
S2000,0.69561,False
S2000,0.35258,False
S2000,0.54024,False
S2000,0.80632,False
S2000,0.82169,False
S2000,0.56775,False
S2000,0.32219,False
S2000,0.97524,True
S2000,0.73395,False
S2000,0.12554,False
S2000,0.08958,False
S2000,0.13989,False
S2000,0.64606,False
S2000,0.3467,False
S2000,0.50449,False
S2000,0.4843,False
S2000,0.22399,False
S2000,0.516,False
S2000,0.93819,False
S2000,0.4423,False
S2000,0.29852,False
S2000,0.94521,False
S2000,0.46654,False
S2000,0.11007,False
S2000,0.18012,False
S2000,0.23522,False
S2000,0.99973,False
S2000,0.53382,False
S2000,0.96638,False
S2000,0.88707,False
S2000,0.9982,True
S2000,0.39068,False
S2000,0.98453,False
S2000,0.0904,False
S2000,0.73952,False
S2000,0.65571,False
S2000,0.94476,False
S2000,0.16479,False
S2000,0.63631,False
S2000,0.58843,False
S2000,0.9801,True
S2000,0.08414,False
S2000,0.11842,False
S2000,0.21537,False
S2000,0.99157,False
S2000,0.93902,False
S2000,0.38964,False
S2000,0.90157,False
S2000,0.35005,False
S2000,0.37416,False
S2000,0.58518,False
S2000,0.50394,False
S2000,0.99427,False
S2000,0.71864,False
S2000,0.9611,False
S2000,0.32256,False
S2000,0.13919,False
S2000,0.73945,False
S2000,0.49383,False
S2000,0.90314,False
S2000,0.98655,True
S2000,0.41282,False
S2000,0.87999,False
S2000,0.23182,False
S2000,0.85027,False
S2000,0.99957,True
S2000,0.27264,False
S2000,0.49981,False
S2000,0.29708,False
S2000,0.42785,False
S2000,0.17457,False
S2000,0.18579,False
S2000,0.70174,False
S2000,0.96774,False
S2000,0.54511,False
S2000,0.4554,False
S2000,0.9979,False
S2000,0.07571,False
S2000,0.12267,False
S2000,0.64654,False
S2000,0.65447,False
S2000,0.49253,False
S2000,0.99827,True
S2000,0.97602,False
S2000,0.3062,False
S2000,0.49629,False
S2000,0.29125,False
S2000,0.46426,False
S2000,0.02746,False
S2000,0.6086,False
S2000,0.84915,False
S2000,0.83571,False
S2000,0.73873,False
S2000,0.44556,False
S2000,0.86543,False
S2000,0.20283,False
S2000,0.99991,True
S2000,0.74551,False
S2000,0.53085,False
S2000,0.22366,False
S2000,0.02057,False
S2000,0.48067,False
S2000,0.34494,False
S2000,0.94487,False
S2000,0.90294,False
S2000,0.99834,False
S2000,0.66049,False
S2000,0.23533,False
S2000,0.69309,False
S2000,0.43847,False
S2000,0.83853,False
S2000,0.65624,False
S2000,0.3603,False
S2000,0.25793,False
S2000,0.44648,False
S2000,0.89603,False
S2000,0.7065,False
S2000,0.36206,False
S2000,0.32574,False
S2000,0.96468,False
S2000,0.09565,False
S2000,0.71191,False
S2000,0.45848,False
S2000,0.42947,False
S2000,0.09023,False
S2000,0.50544,False
S2000,0.16589,False
S2000,0.98675,False
S2000,0.97746,False
S2000,0.66232,False
S2000,0.98286,False
S2000,0.96358,False
S2000,0.4896,False
S2000,0.86945,False
S2000,0.60416,False
S2000,0.60633,False
S2000,0.15865,False
S2000,0.33906,False
S2000,0.99197,False
S2000,0.95188,False
S2000,0.23587,False
S2000,0.54305,False
S2000,0.4762,False
S2000,0.29634,False
S2000,0.98292,False
S2000,0.68342,False
S2000,0.96462,False
S2000,0.80648,False
S2000,0.4846,False
S2000,0.63496,False
S2000,0.41295,False
S2000,0.30592,False
S2000,0.23494,False
S2000,0.98262,True
S2000,0.3346,False
S2000,0.55755,False
S2000,0.99003,False
S2000,0.50778,False
S2000,0.84226,False
S2000,0.06435,False
S2000,0.10006,False
S2000,0.96187,False
S2000,0.59342,False
S2000,0.99976,False
S2000,0.52305,False
S2000,0.1595,False
S2000,0.0089,False
S2000,0.39313,False
S2000,0.65371,False
S2000,0.60162,False
S2000,0.84524,False
S2000,0.22366,False
S2000,0.58867,False
S2000,0.87979,False
S2000,0.49634,False
S2000,0.69624,False
S2000,0.96392,False
S2000,0.33659,False
S2000,0.09277,False
S2000,0.81662,False
S2000,0.39297,False
S2000,0.26913,False
S2000,0.43689,False
S2000,1.0,False
S2000,0.78411,False
S2000,0.52742,False
S2000,0.99995,False
S2000,0.90797,False
S2000,0.64478,False
S2000,0.38366,False
S2000,0.0758,False
S2000,0.17551,False
S2000,0.86566,False
S2000,0.89912,False
S2000,0.51643,False
S2000,0.98104,False
S2000,0.23118,False
S2000,0.29113,False
S2000,0.43839,False
S2000,0.48779,False
S2000,0.5579,False
S2000,0.09208,False
S2000,0.99594,True
S2000,0.85112,False
S2000,0.20036,False
S2000,0.99988,False
S2000,0.72265,False
S2000,0.76235,False
S2000,0.25575,False
S2000,0.51666,False
S2000,0.77241,False
S2000,0.86516,False
S2000,0.25923,False
S2000,0.99811,False
S2000,0.72589,False
S2000,0.48849,False
S2000,0.81723,False
S2000,0.93898,False
S2000,0.08407,False
S2000,0.85034,False
S2000,0.46621,False
S2000,0.83915,False
S2000,0.86942,False
S2000,0.98991,False
S2000,0.81744,False
S2000,0.99626,False
S2000,0.71443,False
S2000,0.44124,False
S2000,0.53622,False
S2000,0.99992,False
S2000,0.69649,False
S2000,0.26712,False
S2000,0.81317,False
S2000,0.61176,False
S2000,0.59689,False
S2000,0.47538,False
S2000,0.81588,False
S2000,0.39632,False
S2000,0.61776,False
S2000,0.86388,False
S2000,0.44074,False
S2000,0.11753,False
S2000,0.99958,False
S2000,0.02776,False
S2000,0.65617,False
S2000,0.60272,False
S2000,0.50811,False
S2000,0.39058,False
S2000,0.85244,False
S2000,0.71382,False
S2000,0.63776,False
S2000,0.99124,False
S2000,0.49677,False
S2000,0.76534,False
S2000,0.80607,False
S2000,0.71518,False
S2000,0.33083,False
S2000,0.35072,False
S2000,0.75998,False
S2000,0.51173,False
S2000,0.4793,False
S2000,0.93424,False
S2000,0.47689,False
S2000,0.29971,False
S2000,0.21444,False
S2000,0.27152,False
S2000,0.60984,False
S2000,0.35983,False
S2000,0.60585,False
S2000,0.8414,False
S2000,0.26778,False
S2000,0.19943,False
S2000,0.43881,False
S2000,0.63668,False
S500,0.44474,False
S500,0.77968,False
S500,0.44246,False
S500,0.29062,False
S500,0.36057,False
S500,0.69031,False
S500,0.44246,False
S500,0.80594,True
S500,0.35638,False
S500,0.60497,False
S500,0.62772,False
S500,0.38352,False
S500,0.1818,False
S500,0.92512,True
S500,0.2852,False
S500,0.41336,False
S500,0.02212,False
S500,0.41486,False
S500,0.81584,False
S500,0.49165,False
S500,0.42604,True
S500,0.12822,False
S500,0.79603,True
S500,0.44262,False
S500,0.07219,False
S500,0.22039,False
S500,0.03087,False
S500,0.19713,False
S500,0.36729,False
S500,0.34788,False
S500,0.87217,False
S500,0.76281,False
S500,0.0029,False
S500,0.13904,False
S500,0.69558,False
S500,0.02052,False
S500,0.85459,False
S500,0.34788,False
S500,0.24868,False
S500,0.34908,False
S500,0.83183,False
S500,0.84125,False
S500,0.26806,True
S500,0.2441,False
S500,0.53828,True
S500,0.01464,False
S500,0.7796,False
S500,0.07263,False
S500,0.48555,False
S500,0.49424,False
S500,0.75303,False
S500,0.9832,True
S500,0.48555,False
S500,0.53301,False
S500,0.21054,False
S500,0.70229,False
S500,0.27798,False
S500,0.41481,False
S500,0.40419,False
S500,0.74388,False
S500,0.97784,False
S500,0.96646,True
S500,0.99898,True
S500,0.9749,True
S500,0.39182,True
S500,0.87168,False
S500,0.81105,False
S500,0.94317,False
S500,0.65033,False
S500,0.44104,False
S500,0.21958,False
S500,0.48605,False
S500,0.86543,False
S500,0.86907,False
S500,0.47611,True
S500,0.2406,False
S500,0.49225,False
S500,0.39134,False
S500,0.73633,False
S500,0.90156,False
S500,0.24684,False
S500,0.48962,False
S500,0.25994,False
S500,0.62144,False
S500,0.83222,False
S500,0.80727,False
S500,0.88144,True
S500,0.01767,False
S500,0.27119,False
S500,0.7462,False
S500,0.26977,False
S500,0.37071,False
S500,0.29013,False
S500,0.03072,False
S500,0.49466,False
S500,0.86519,False
S500,0.37426,False
S500,0.84147,False
S500,0.71785,False
S500,0.56474,False
S500,0.95301,False
S500,0.99787,True
S500,0.52459,False
S500,0.43015,False
S500,0.61004,False
S500,0.88192,False
S500,0.10526,False
S500,0.69798,False
S500,0.42217,False
S500,0.70325,False
S500,0.42514,True
S500,0.88369,True
S500,0.91622,False
S500,0.64551,True
S500,0.99953,True
S500,0.35996,False
S500,0.19694,False
S500,0.75325,False
S500,0.87147,False
S500,0.37611,False
S500,0.59655,False
S500,0.62349,False
S500,0.8283,False
S500,0.90948,False
S500,0.50907,False
S500,0.63304,False
S500,0.97503,False
S500,0.9948,True
S500,0.13437,False
S500,0.25166,False
S500,0.92952,False
S500,0.95044,False
S500,0.96603,False
S500,0.24339,False
S500,0.64293,False
S500,0.58906,False
S500,0.8598,False
S500,0.8523,False
S500,0.69015,False
S500,0.36715,False
S500,0.98337,False
S500,0.47557,False
S500,0.84253,False
S500,0.59532,False
S500,0.47557,False
S500,0.12042,False
S500,0.88099,False
S500,0.73002,False
S500,0.78013,False
S500,0.30275,False
S500,0.14796,False
S500,0.95191,False
S500,0.18974,False
S500,0.79286,False
S500,0.93064,False
S500,0.73491,False
S500,0.75781,False
S500,0.9443,False
S500,0.10202,False
S500,0.42356,False
S500,0.3964,False
S500,0.44104,False
S500,0.34667,False
S500,0.48605,False
S500,0.2406,False
S500,0.71766,False
S500,0.62423,False
S500,0.47611,False
S500,0.86715,False
S500,0.87239,False
S500,0.57728,False
S500,0.79916,False
S500,0.8944,False
S500,0.63602,False
S500,0.9233,False
S500,0.2406,False
S500,0.83222,False
S500,0.23395,False
S500,0.60173,False
S500,0.2003,False
S500,0.46529,False
S500,0.61177,False
S500,0.26977,False
S500,0.19841,False
S500,0.80593,False
S500,0.87228,False
S500,0.53369,False
S500,0.49154,False
S500,0.5651,False
S500,0.82683,False
S500,0.12042,False
S500,0.86766,False
S500,0.88618,False
S500,0.99587,True
S500,0.66841,False
S500,0.97722,False
S500,0.8647,False
S500,0.91892,True
S500,0.96701,False
S500,0.5708,False
S500,0.0224,False
S500,0.75014,True
S500,0.45278,False
S500,0.05534,False
S500,0.93831,True
S500,0.68839,False
S500,0.70142,False
S500,0.35832,False
S500,0.76424,False
S500,0.21009,False
S500,0.39103,False
S500,0.95291,False
S500,0.90948,False
S500,0.88177,False
S500,0.8739,False
S500,0.88689,False
S500,0.91305,False
S500,0.69291,False
S500,0.72434,False
S500,0.92928,False
S500,0.69066,False
S500,0.11739,False
S500,0.96855,False
S500,0.32366,False
S500,0.37943,False
S500,0.43042,False
S500,0.12881,False
S500,0.72882,False
S500,0.79362,False
S500,0.35694,False
S500,0.605,False
S500,0.00277,False
S500,0.70167,False
S500,0.73679,False
S500,0.99813,False
S500,0.51016,False
S500,0.72875,False
S500,0.5781,True
S500,0.99536,False
S500,0.9135,False
S500,0.4196,False
S500,0.35491,False
S500,0.44537,False
S500,0.47323,False
S500,0.03717,False
S500,0.16556,False
S500,0.532,False
S500,0.37744,False
S500,0.29787,False
S500,0.12817,False
S500,0.58463,False
S500,0.82457,False
S500,0.99259,True
S500,0.62676,False
S500,0.13966,False
S500,0.27794,False
S500,0.90152,False
S500,0.52523,False
S500,0.63357,False
S500,0.78063,False
S500,0.79986,False
S500,0.66872,False
S500,0.69148,False
S500,0.41892,False
S500,0.75608,False
S500,0.78589,False
S500,0.75934,False
S500,0.11028,False
S500,0.10174,False
S500,0.40424,False
S500,0.78326,False
S500,0.65067,True
S500,0.48509,False
S500,0.76853,False
S500,0.61136,False
S500,0.58438,False
S500,0.38212,False
S500,0.69465,False
S500,0.41505,False
S500,0.24798,False
S500,0.43095,False
S500,0.97509,False
S500,0.30165,False
S500,0.89529,False
S500,0.97761,False
S500,0.72389,True
S500,0.35758,False
S500,0.75862,False
S500,0.61375,False
S500,0.85445,False
S500,0.74666,False
S500,0.77325,False
S500,0.34017,False
S500,0.49705,False
S500,0.60294,False
S500,0.26949,False
S500,0.29269,False
S500,0.7725,False
S500,0.21868,False
S500,0.18234,False
S500,0.02065,False
S500,0.40501,False
S500,0.49028,False
S500,0.6108,False
S500,0.99481,False
S500,0.1482,False
S500,0.63651,False
S500,0.86596,False
S500,0.92932,True
S500,0.4462,False
S500,0.78736,False
S500,0.61252,False
S500,0.35629,False
S500,0.34328,False
S500,0.39545,False
S500,0.84039,False
S500,0.19099,False
S500,0.67796,False
S500,0.97362,True
S500,0.65733,False
S500,0.72145,False
S500,0.98669,False
S500,0.92548,False
S500,0.85392,False
S500,0.74366,False
S500,0.2601,False
S500,0.88216,False
S500,0.13467,False
S500,0.95094,False
S500,0.92455,False
S500,0.91874,False
S500,0.69067,False
S500,0.4762,False
S500,0.76046,False
S500,0.85362,False
S500,0.35489,False
S500,0.42435,False
S500,0.72188,False
S500,0.8905,True
S500,0.56622,False
S500,0.59371,False
S500,0.63793,False
S500,0.74738,False
S500,0.9784,True
S500,0.51885,False
S500,0.28275,False
S500,0.34667,False
S500,0.97843,False
S500,0.62144,False
S500,0.10521,False
S500,0.2513,False
S500,0.1894,False
S500,0.2406,False
S500,0.96663,False
S500,0.11837,False
S500,0.03739,False
S500,0.11015,False
S500,0.74617,False
S500,0.34228,False
S500,0.4213,False
S500,0.99956,True
S500,0.37846,False
S500,0.98,False
S500,0.85007,False
S500,0.46529,False
S500,0.61177,False
S500,0.14833,False
S500,0.07991,False
S500,0.41291,False
S500,0.24464,False
S500,0.96616,False
S500,0.83262,False
S500,0.69786,False
S500,0.92854,False
S500,0.79292,True
S500,0.83262,False
S500,0.56959,False
S500,0.96881,False
S500,0.16529,False
S500,0.10204,False
S500,0.7724,False
S500,0.39483,False
S500,0.72256,False
S500,0.99966,False
S500,0.21824,False
S500,0.02775,False
S500,0.15681,False
S500,0.11254,False
S500,0.77944,False
S500,0.87469,False
S500,0.78473,False
S500,0.02241,False
S500,0.34792,False
S500,0.99899,False
S500,0.80561,False
S500,0.42197,False
S500,0.95002,False
S500,0.93016,False
S500,0.23433,False
S500,0.02287,False
S500,0.32137,False
S500,0.53358,False
S500,0.40561,False
S500,0.34187,False
S500,0.83841,False
S500,0.89119,False
S500,0.37997,False
S500,0.21773,False
S500,0.93896,False
S500,0.82681,False
S500,0.15213,False
S500,0.46314,False
S500,0.63312,False
S500,0.84848,False
S500,0.41615,False
S500,0.83132,False
S500,0.97566,False
S500,0.88138,False
S500,0.70193,False
S500,0.96542,False
S500,0.73539,False
S500,0.60212,False
S500,0.74892,False
S500,0.37851,False
S500,0.37652,False
S500,0.78251,False
S500,0.49588,False
S500,0.19161,False
S500,0.56596,False
S500,0.97984,False
S500,0.028,False
S500,0.93719,True
S500,0.72732,False
S500,0.90223,False
S500,0.16371,False
S500,0.70711,False
S500,0.71702,False
S500,0.81363,False
S500,0.84016,False
S500,0.39251,False
S500,0.01802,False
S500,0.42531,False
S500,0.24453,False
S500,0.75845,False
S500,0.19986,False
S500,0.45303,False
S500,0.4292,False
S500,0.30005,False
S500,0.65023,False
S500,0.60202,False
S500,0.6776,False
S500,0.59417,False
S500,0.85086,False
S500,0.15663,False
S500,0.82727,False
S500,0.72637,False
S500,0.67771,False
S500,0.20142,False
S500,0.59361,False
S500,0.39095,False
S500,0.49249,False
S500,0.26845,False
S500,0.8704,False
S500,0.27086,False
S500,0.88407,False
S500,0.64219,False
S500,0.94405,False
S500,0.46423,False
S500,0.05521,False
S500,0.12858,False
S500,0.12812,False
S500,0.48618,False
S500,0.26826,False
S500,0.97328,False
S500,0.63797,False
S500,0.46423,False
S500,0.11163,False
S500,0.15014,False
S500,0.90156,False
S500,0.67717,False
S500,0.93902,True
S500,0.47638,False
S500,0.60459,False
S500,0.42561,False
S500,0.2433,False
S500,0.81139,False
S500,0.74523,False
S500,0.91669,False
S500,0.58788,False
S500,0.10152,False
S500,0.61256,False
S500,0.9392,False
S500,0.72797,False
S500,0.5851,False
S500,0.76844,False
S500,0.29361,False
S500,0.65815,False
S500,0.74693,False
S500,0.61256,False
S500,0.77968,False
S500,0.46352,False
S500,0.16451,False
S500,0.20181,False
S500,0.93926,False
S500,0.40342,False
S500,0.79454,False
S500,0.12778,False
S500,0.53527,False
S500,0.94396,False
S500,0.27179,False
S500,0.64404,False
S500,0.85758,False
S500,0.42398,False
S500,0.27179,False
S500,0.68858,False
S500,0.79229,False
S500,0.8245,False
S500,0.61156,False
S500,0.77136,False
S500,0.72265,False
S500,0.97828,False
S500,0.14863,False
S500,0.876,False
S500,0.63268,False
S500,0.70588,False
S500,0.59284,False
S500,0.47641,False
S500,0.40398,False
S500,0.21435,False
S500,0.79772,False
S500,0.01448,False
S500,0.64974,False
S500,0.37129,False
S500,0.99954,False
S500,0.8514,False
S500,0.39531,False
S500,0.20013,False
S500,0.70355,False
S500,0.35676,False
S500,0.99285,False
S500,0.58452,False
S500,0.21729,False
S500,0.98628,False
S500,0.51736,False
S500,0.07946,False
S500,0.7828,False
S500,0.84785,False
S500,0.71672,False
S500,0.39102,False
S500,0.60516,False
S500,0.79417,False
S500,0.21322,False
S5000,0.04093,False
S5000,0.12812,False
S5000,0.4125,False
S5000,0.05525,False
S5000,0.24816,False
S5000,0.71077,False
S5000,0.06017,False
S5000,0.99995,True
S5000,0.28979,False
S5000,0.16322,False
S5000,0.5634,False
S5000,0.06439,False
S5000,0.02719,False
S5000,1.0,True
S5000,0.20201,False
S5000,0.33051,False
S5000,0.63975,False
S5000,0.984,False
S5000,0.37257,False
S5000,0.70459,False
S5000,0.98653,True
S5000,0.08698,False
S5000,0.99855,True
S5000,0.04096,False
S5000,0.62126,False
S5000,0.38803,False
S5000,0.76295,False
S5000,0.22127,False
S5000,0.0892,False
S5000,0.84074,False
S5000,0.05794,False
S5000,0.76989,False
S5000,0.05952,False
S5000,0.19773,False
S5000,0.54063,False
S5000,0.12605,False
S5000,0.39514,False
S5000,0.83779,False
S5000,0.73587,False
S5000,0.30445,False
S5000,0.88185,False
S5000,0.27495,False
S5000,1.0,True
S5000,0.98768,False
S5000,1.0,True
S5000,0.84784,False
S5000,0.12697,False
S5000,0.62086,False
S5000,0.68843,False
